X,Y,FID,C_Date,C_Time,C_Day,County,RdwyID,MilePost,SSO_Lat,SSO_Long,P_TypeCD,P_Type,P_GenCD,P_Gender,P_Age,P_InjCD,P_Injury,P_LocCD,P_Locate,PreActCD,PrAction,ActCirCD,P_ActCir,SpctRxCD,SpctDrug
-9198708.842,3290801.551,377,5/12/2018 20:39,8:39 PM,6: Fri,Pasco,14120000,0,28.331246,-82.633404,1,Pedestrian,1,Male,29,5,Fatal,5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-9084457.823,3031197.057,378,9/22/2018 16:28,4:28 PM,6: Fri,Collier,3000000,0,26.259014,-81.60707,3,Bicyclist,1,Male,31,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-9062973.267,3050394.782,379,12/23/2018 21:29,9:29 PM,7: Sat,Collier,3000000,0,26.41357,-81.414071,1,Pedestrian,1,Male,39,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),9,"Not visible (dark clothing, no lighting, etc)",88,Unknown
-8941059.251,2965126.51,380,5/23/2018 5:00,5:00 AM,3: Tue,Miami-Dade,87260235,0.5,25.725528,-80.3188991,1,Pedestrian,1,Male,53,4,Serious (Incapacitating),77,Other,7,Adjacent to roadway (shoulder median),7,Entering/exiting parked/standing vehicle,1,No
-9199271.061,3290814.59,381,6/28/2018 2:02,2:02 AM,4: Wed,Pasco,14120000,3.718,28.3313491,-82.6384545,3,Bicyclist,1,Male,60,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,12,Wrong-way riding/walking,1,No
-8956002.616,2936367.898,382,6/9/2018 23:52,11:52 PM,6: Fri,Miami-Dade,87020000,4.396,25.4925638,-80.4531376,1,Pedestrian,1,Male,40,5,Fatal,5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,88,Unknown
-8924349.447,3033097.258,383,5/17/2018 4:03,4:03 AM,4: Wed,Broward,86470000,22.202,26.2743212,-80.1687924,1,Pedestrian,1,Male,44,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",1,No
-9062939.878,3308661.615,384,6/2/2018 0:43,12:43 AM,6: Fri,Orange,75000000,0,28.472374,-81.413771,1,Pedestrian,1,Male,57,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9616128.005,3552212.716,385,5/13/2018 20:00,8:00 PM,7: Sat,Walton,60000000,0,30.37785,-86.383143,1,Pedestrian,2,Female,30,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,9,"Not visible (dark clothing, no lighting, etc)",88,Unknown
-9166370.838,3486277.63,386,9/28/2018 21:50,9:50 PM,5: Thr,Alachua,26110000,12.723,29.8655319,-82.3429068,3,Bicyclist,1,Male,32,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),5,"In roadway improperly (standing, lying, working, playing)",1,No
-9065716.956,3322047.65,387,7/2/2018 8:30,8:30 AM,1: Sun,Orange,75250000,7.083,28.5780254,-81.4387179,1,Pedestrian,2,Female,15,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-9208694.236,3276352.637,388,5/7/2018 0:06,12:06 AM,1: Sun,Pasco,14570000,0.866,28.2169351,-82.7231043,1,Pedestrian,2,Female,22,5,Fatal,5,Travel lane (other location),1,Crossing roadway,9,"Not visible (dark clothing, no lighting, etc)",2,Yes
-9153204.403,3248101.476,389,5/6/2018 0:33,12:33 AM,7: Sat,Hillsborough,10090000,8.981,27.9930757,-82.2246308,1,Pedestrian,1,Male,13,5,Fatal,5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,88,Unknown
-9215809.856,3233868.4,390,7/5/2018 0:21,12:21 AM,4: Wed,Pinellas,15010000,14.539,27.8801176,-82.787025,1,Pedestrian,1,Male,59,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,2,Dart/dash,1,No
-8949716.77,2943566.016,391,7/29/2018 11:55,11:55 AM,7: Sat,Miami-Dade,87020000,9.74,25.550916,-80.3966709,1,Pedestrian,1,Male,36,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-9061036.726,3309158.407,392,5/7/2018 21:28,9:28 PM,1: Sun,Orange,75010000,8.894,28.4762969,-81.3966747,1,Pedestrian,2,Female,47,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,77,Other,1,No
-9076715.001,3296484.459,393,5/17/2018 1:06,1:06 AM,4: Wed,Orange,75000000,0,28.376172,-81.537515,1,Pedestrian,1,Male,25,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",1,No improper action,1,No
-9076715.001,3296484.459,394,5/17/2018 1:06,1:06 AM,4: Wed,Orange,75000000,0,28.376172,-81.537515,1,Pedestrian,1,Male,26,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",1,No improper action,1,No
-9071233.072,3317274.664,395,5/18/2018 17:45,5:45 PM,5: Thr,Orange,75000000,0,28.540366,-81.48827,1,Pedestrian,1,Male,0,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,88,Unknown,1,No
-8957767.277,2969497.12,396,8/26/2018 4:34,4:34 AM,7: Sat,Miami-Dade,87120000,0.771,25.7608931,-80.4689898,1,Pedestrian,2,Female,54,4,Serious (Incapacitating),5,Travel lane (other location),77,Other,5,"In roadway improperly (standing, lying, working, playing)",1,No
-9201443.094,3290775.688,397,6/7/2018 14:30,2:30 PM,4: Wed,Pasco,14120000,2.518,28.3310415,-82.6579662,3,Bicyclist,1,Male,61,4,Serious (Incapacitating),5,Travel lane (other location),77,Other,77,Other,88,Unknown
-9061314.613,3314695.184,398,5/27/2018 18:01,6:01 PM,7: Sat,Orange,75000000,0,28.520008,-81.399171,3,Bicyclist,1,Male,46,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,4,"Failure to obey traffic signs, signals, officer",1,No
-9172934.975,3239430.047,399,7/16/2018 6:14,6:14 AM,1: Sun,Hillsborough,10060000,23.642,27.9242706,-82.4018735,3,Bicyclist,1,Male,38,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,2,Dart/dash,1,No
-8928754.403,2982929.182,400,6/3/2018 20:06,8:06 PM,7: Sat,Miami-Dade,87270000,8.809,25.8695136,-80.2083628,1,Pedestrian,1,Male,35,4,Serious (Incapacitating),7,Shoulder/roadside,9,Working in trafficway (incident response),1,No improper action,1,No
-8947053.785,2949014.321,401,8/28/2018 19:05,7:05 PM,2: Mon,Miami-Dade,87471248,0,25.5950643,-80.3727489,1,Pedestrian,2,Female,51,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-8911861.445,3078210.932,402,6/13/2018 22:21,10:21 PM,3: Tue,Palm Beach,93050000,3.173,26.6371436,-80.0566108,1,Pedestrian,2,Female,54,5,Fatal,5,Travel lane (other location),77,Other,2,Dart/dash,88,Unknown
-8918914.539,3083295.547,403,9/12/2018 21:05,9:05 PM,3: Tue,Palm Beach,93120600,0.229,26.6779643,-80.1199698,3,Bicyclist,1,Male,55,5,Fatal,1,Intersection (marked crosswalk),5,Walking/cycling on sidewalk,4,"Failure to obey traffic signs, signals, officer",88,Unknown
-8920881.021,3076234.959,404,1/25/2018 16:32,4:32 PM,4: Wed,Palm Beach,93000000,0,26.621276,-80.137635,1,Pedestrian,1,Male,1,4,Serious (Incapacitating),10,Driveway access,88,Unknown,88,Unknown,1,No
-8985196.365,3081425.805,405,1/14/2018 18:15,6:15 PM,7: Sat,Palm Beach,93160000,26.086,26.6629552,-80.7153894,2,"Other pedestrian (wheelchair, etc)",1,Male,70,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-8918092.89,3081399.536,406,5/22/2018 23:24,11:24 PM,2: Mon,Palm Beach,93070000,23.458,26.6627443,-80.1125888,1,Pedestrian,2,Female,57,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-8917354.129,3086886.679,407,9/21/2018 19:44,7:44 PM,5: Thr,Palm Beach,93280000,5.858,26.7067861,-80.1059524,1,Pedestrian,1,Male,51,5,Fatal,5,Travel lane (other location),88,Unknown,88,Unknown,88,Unknown
-8985284.931,3081579.221,408,1/4/2018 16:06,4:06 PM,4: Wed,Palm Beach,93100000,12.593,26.6641868,-80.716185,1,Pedestrian,1,Male,43,4,Serious (Incapacitating),5,Travel lane (other location),2,Waiting to cross roadway,2,Dart/dash,1,No
-8918136.104,3085356.869,409,1/6/2018 17:17,5:17 PM,6: Fri,Palm Beach,93150000,0,26.694509,-80.112977,1,Pedestrian,1,Male,6,5,Fatal,5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",2,Dart/dash,1,No
-8918077.461,3081930.892,410,2/9/2018 18:40,6:40 PM,5: Thr,Palm Beach,93070000,23.752,26.6670099,-80.1124502,1,Pedestrian,2,Female,41,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,88,Unknown
-8979920.722,3088051.887,411,1/22/2018 16:33,4:33 PM,1: Sun,Palm Beach,93130000,2.34,26.7161363,-80.6679975,1,Pedestrian,2,Female,53,4,Serious (Incapacitating),5,Travel lane (other location),77,Other,5,"In roadway improperly (standing, lying, working, playing)",1,No
-8911988.984,3074076.429,412,5/26/2018 20:38,8:38 PM,6: Fri,Palm Beach,93050000,0.882,26.6039399,-80.0577565,1,Pedestrian,1,Male,66,5,Fatal,5,Travel lane (other location),1,Crossing roadway,77,Other,88,Unknown
-8914891.028,3074752.001,413,6/17/2018 23:24,11:24 PM,7: Sat,Palm Beach,93006000,0,26.609366,-80.083826,1,Pedestrian,1,Male,19,4,Serious (Incapacitating),77,Other,77,Other,2,Dart/dash,88,Unknown
-8980193.332,3082583.814,414,3/28/2018 20:35,8:35 PM,3: Tue,Palm Beach,93110000,3.278,26.6722512,-80.6704464,1,Pedestrian,1,Male,0,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,88,Unknown
-8923731.579,3056795.674,415,3/6/2018 5:25,5:25 AM,2: Mon,Palm Beach,93000000,0,26.465056,-80.163242,3,Bicyclist,1,Male,77,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-8911895.91,3077106.515,416,3/18/2018 21:00,9:00 PM,7: Sat,Palm Beach,93050000,2.561,26.6282751,-80.0569204,1,Pedestrian,1,Male,0,5,Fatal,5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,88,Unknown
-8926964.187,3041600.865,417,3/29/2018 4:00,4:00 AM,4: Wed,Palm Beach,93000000,0,26.342798,-80.192281,1,Pedestrian,2,Female,36,4,Serious (Incapacitating),8,Sidewalk,7,Adjacent to roadway (shoulder median),1,No improper action,88,Unknown
-8928350.204,3059114.567,418,11/22/2018 19:30,7:30 PM,4: Wed,Palm Beach,93210000,10.732,26.4837025,-80.2047318,1,Pedestrian,1,Male,21,5,Fatal,3,Intersection (other),1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-8911747.365,3074721.746,419,2/12/2018 15:10,3:10 PM,1: Sun,Palm Beach,93000000,0,26.609123,-80.055586,1,Pedestrian,2,Female,60,4,Serious (Incapacitating),8,Sidewalk,10,None,1,No improper action,1,No
-8915506.291,3074363.544,420,2/13/2018 19:08,7:08 PM,2: Mon,Palm Beach,93006000,0,26.606246,-80.089353,3,Bicyclist,1,Male,26,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),4,Walking/cycling along roadway against traffic (in/adjacent to travel lane),12,Wrong-way riding/walking,1,No
-8921908.722,3054326.034,421,3/31/2018 22:35,10:35 PM,6: Fri,Palm Beach,93000000,0,26.445194,-80.146867,1,Pedestrian,2,Female,65,5,Fatal,5,Travel lane (other location),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",1,No
-8920090.874,3053556.954,422,5/30/2018 17:55,5:55 PM,3: Tue,Palm Beach,93000000,0,26.439008,-80.130537,2,"Other pedestrian (wheelchair, etc)",1,Male,80,5,Fatal,1,Intersection (marked crosswalk),1,Crossing roadway,88,Unknown,88,Unknown
-8931810.372,3080534.044,423,3/6/2018 7:43,7:43 AM,2: Mon,Palm Beach,93000000,0,26.655796,-80.235815,1,Pedestrian,2,Female,94,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),1,Crossing roadway,88,Unknown,1,No
-8915333.301,3071512.692,424,9/26/2018 6:19,6:19 AM,3: Tue,Palm Beach,93000000,0,26.583346,-80.087799,1,Pedestrian,1,Male,19,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,2,Dart/dash,1,No
-8932914.216,3082001.286,425,3/7/2018 19:30,7:30 PM,3: Tue,Palm Beach,93000000,0,26.667575,-80.245731,1,Pedestrian,1,Male,57,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),5,Walking/cycling on sidewalk,1,No improper action,1,No
-8919212.23,3067944.204,426,3/5/2018 7:20,7:20 AM,1: Sun,Palm Beach,93000000,0,26.554675,-80.122644,1,Pedestrian,1,Male,1,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8926509.647,3044713.671,427,3/3/2018 16:00,4:00 PM,6: Fri,Palm Beach,93004000,0.948,26.3678543,-80.1881978,3,Bicyclist,2,Female,58,4,Serious (Incapacitating),8,Sidewalk,1,Crossing roadway,1,No improper action,1,No
-8920844.618,3041738.128,428,3/8/2018 13:26,1:26 PM,4: Wed,Palm Beach,93000000,0,26.343903,-80.137308,1,Pedestrian,1,Male,67,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8926331.892,3044376.807,429,3/18/2018 6:30,6:30 AM,7: Sat,Palm Beach,93000000,0,26.365143,-80.186601,1,Pedestrian,1,Male,21,4,Serious (Incapacitating),5,Travel lane (other location),3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-8916986.73,3097935.343,430,4/6/2018 18:20,6:20 PM,5: Thr,Palm Beach,93000000,0,26.795415,-80.102652,3,Bicyclist,1,Male,4,4,Serious (Incapacitating),77,Other,6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-8919483.627,3079145.417,431,3/9/2018 21:35,9:35 PM,5: Thr,Palm Beach,93000000,0,26.644647,-80.125082,3,Bicyclist,1,Male,22,4,Serious (Incapacitating),77,Other,6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",88,Unknown
-8918067.342,3080006.926,432,4/3/2018 8:21,8:21 AM,2: Mon,Palm Beach,93016000,5.652,26.651564,-80.1123593,3,Bicyclist,2,Female,50,4,Serious (Incapacitating),8,Sidewalk,5,Walking/cycling on sidewalk,1,No improper action,1,No
-8920841.057,3078743.639,433,4/5/2018 21:40,9:40 PM,4: Wed,Palm Beach,93000000,0,26.641421,-80.137276,3,Bicyclist,1,Male,17,4,Serious (Incapacitating),77,Other,6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-8917000.867,3074434.511,434,5/1/2018 19:14,7:14 PM,2: Mon,Palm Beach,93000000,0,26.606816,-80.102779,3,Bicyclist,2,Female,33,4,Serious (Incapacitating),6,Bicycle lane,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),1,No improper action,1,No
-8921960.931,3066594.259,435,8/2/2018 21:57,9:57 PM,4: Wed,Palm Beach,93000000,0,26.543827,-80.147336,1,Pedestrian,1,Male,83,5,Fatal,5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",7,Entering/exiting parked/standing vehicle,1,No
-8918522.272,3093895.541,436,6/26/2018 20:47,8:47 PM,2: Mon,Palm Beach,93000000,0,26.763017,-80.116446,1,Pedestrian,1,Male,24,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,5,"In roadway improperly (standing, lying, working, playing)",1,No
-8914520.335,3099522.376,437,5/31/2018 17:00,5:00 PM,4: Wed,Palm Beach,93000000,0,26.80814,-80.080496,1,Pedestrian,2,Female,52,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,2,Dart/dash,1,No
-8915533.899,3074797.571,438,6/3/2018 12:18,12:18 PM,7: Sat,Palm Beach,93006000,0,26.609732,-80.089601,1,Pedestrian,1,Male,20,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8916461.19,3071790.781,439,7/4/2018 23:00,11:00 PM,3: Tue,Palm Beach,93000000,0,26.58558,-80.097931,1,Pedestrian,2,Female,18,4,Serious (Incapacitating),7,Shoulder/roadside,6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-8918051.891,3082753.041,440,7/20/2018 2:14,2:14 AM,5: Thr,Palm Beach,93070000,24.207,26.6736096,-80.1122205,1,Pedestrian,1,Male,66,5,Fatal,3,Intersection (other),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-8919315.868,3059630.032,441,6/1/2018 8:50,8:50 AM,5: Thr,Palm Beach,93070000,0,26.487847,-80.123575,3,Bicyclist,1,Male,79,4,Serious (Incapacitating),77,Other,3,Walking/cycling along roadway with traffic (in/adjacent to travel lane),77,Other,1,No
-8926330.333,3045149.495,442,9/2/2018 21:00,9:00 PM,7: Sat,Palm Beach,93000000,0,26.371362,-80.186587,1,Pedestrian,2,Female,76,5,Fatal,2,Intersection (unmarked crosswalk),1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-8913205.206,3073794.075,443,8/7/2018 20:11,8:11 PM,2: Mon,Palm Beach,93000000,0,26.601672,-80.068682,1,Pedestrian,1,Male,43,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",2,Dart/dash,1,No
-8921044.605,3075962.088,444,11/18/2018 16:18,4:18 PM,7: Sat,Palm Beach,93180000,4.081,26.6190846,-80.1391045,1,Pedestrian,1,Male,35,5,Fatal,5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,88,Unknown
-8915361.198,3081843.469,445,8/20/2018 6:47,6:47 AM,1: Sun,Palm Beach,93006000,5.45,26.6663081,-80.0880496,3,Bicyclist,2,Female,46,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,77,Other,1,No
-8918900.647,3085763.445,446,9/29/2018 19:43,7:43 PM,6: Fri,Palm Beach,93000000,0,26.697772,-80.119845,3,Bicyclist,1,Male,33,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,88,Unknown
-8914008.153,3077084.71,447,10/6/2018 23:53,11:53 PM,6: Fri,Palm Beach,93000000,0,26.6281,-80.075895,1,Pedestrian,1,Male,56,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,1,No improper action,88,Unknown
-8919036.122,3078470.396,448,7/19/2018 10:26,10:26 AM,4: Wed,Palm Beach,93000000,0,26.639227,-80.121062,1,Pedestrian,1,Male,43,4,Serious (Incapacitating),5,Travel lane (other location),6,"In roadway, other (working, playing, etc)",77,Other,1,No
-8913270.294,3075672.861,449,9/18/2018 15:00,3:00 PM,2: Mon,Palm Beach,93180000,8.397,26.6167618,-80.0692667,1,Pedestrian,1,Male,32,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,3,Failure to yield right-of-way,1,No
-8918068.422,3080009.616,450,9/4/2018 23:40,11:40 PM,2: Mon,Palm Beach,93070000,22.689,26.6515856,-80.112369,1,Pedestrian,1,Male,51,5,Fatal,1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8929716.785,3075905.233,451,7/26/2018 19:14,7:14 PM,4: Wed,Palm Beach,93000000,0,26.618628,-80.217008,1,Pedestrian,1,Male,19,4,Serious (Incapacitating),7,Shoulder/roadside,10,None,1,No improper action,1,No
-8921830.02,3077404.251,452,8/1/2018 14:55,2:55 PM,3: Tue,Palm Beach,93000000,0,26.630666,-80.14616,3,Bicyclist,2,Female,44,4,Serious (Incapacitating),8,Sidewalk,5,Walking/cycling on sidewalk,1,No improper action,1,No
-8921856.402,3053580.327,453,8/3/2018 9:24,9:24 AM,5: Thr,Palm Beach,93000000,0,26.439196,-80.146397,2,"Other pedestrian (wheelchair, etc)",1,Male,81,4,Serious (Incapacitating),1,Intersection (marked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8915534.678,3072079.954,454,8/29/2018 7:50,7:50 AM,3: Tue,Palm Beach,93000000,0,26.587903,-80.089608,3,Bicyclist,2,Female,65,4,Serious (Incapacitating),3,Intersection (other),1,Crossing roadway,77,Other,1,No
-9095440.956,3527429.336,455,4/17/2018 15:01,3:01 PM,2: Mon,Clay,71000000,0,30.185594,-81.705733,2,"Other pedestrian (wheelchair, etc)",1,Male,61,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),1,Crossing roadway,1,No improper action,1,No
-8912687.792,3063985.075,456,2/5/2018 21:42,9:42 PM,1: Sun,Palm Beach,93000000,0,26.522857,-80.064034,1,Pedestrian,1,Male,10,4,Serious (Incapacitating),2,Intersection (unmarked crosswalk),6,"In roadway, other (working, playing, etc)",5,"In roadway improperly (standing, lying, working, playing)",1,No
-8915691.416,3066923.396,457,4/16/2018 18:22,6:22 PM,1: Sun,Palm Beach,93000000,0,26.546472,-80.091016,1,Pedestrian,2,Female,19,4,Serious (Incapacitating),5,Travel lane (other location),1,Crossing roadway,2,Dart/dash,1,No
